Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
15023566,780,7111,03/11/2022 08:18,King St W / Douro St,7320,03/11/2022 08:31,Front St W / University Ave (1),6419,Annual Member
15023567,410,7506,03/11/2022 08:18,Berkeley St / Adelaide St E - SMART,7373,03/11/2022 08:24,George St / King St E,5687,Annual Member
15023569,568,7634,03/11/2022 08:18,University Ave / Gerrard St W (WEST) - SMART,7417,03/11/2022 08:27,King St W / Jordan St,5717,Annual Member
15023570,197,7013,03/11/2022 08:18,Scott St / The Esplanade,7406,03/11/2022 08:21,Victoria St / Queen St E,2562,Casual Member
15023571,234,7641,03/11/2022 08:19,Annette St / Dundas W,7178,03/11/2022 08:23,Dundas St W / Edna Ave,1337,Annual Member
15023572,1251,7135,03/11/2022 08:19,Hanna Ave / Liberty St,7176,03/11/2022 08:40,Bathurst St / Fort York Blvd,6750,Casual Member
15023573,1204,7506,03/11/2022 08:19,Berkeley St / Adelaide St E - SMART,7029,03/11/2022 08:39,Bay St / Bloor St W (East Side),1566,Annual Member
15023575,1503,7340,03/11/2022 08:19,Blake St / Boultbee Ave,7027,03/11/2022 08:44,Beverley  St / Dundas St W,823,Casual Member
15023576,547,7542,03/11/2022 08:19,Queen St W / John St,7006,03/11/2022 08:28,Bay St / College St (East Side),2314,Annual Member
15023577,393,7047,03/11/2022 08:19,University Ave / Gerrard St W (East Side),7334,03/11/2022 08:26,Simcoe St / Wellington St North,1120,Annual Member
15023578,384,7452,03/11/2022 08:19,Bleecker St / St James Ave,7384,03/11/2022 08:26,Cumberland Ave / Bay St SMART,2190,Annual Member
15023579,1417,7575,03/11/2022 08:20,Bayview Ave / Lawren Harris Square,7685,03/11/2022 08:43,NULL,3176,Annual Member
15023580,542,7031,03/11/2022 08:20,Jarvis St / Isabella St,7130,03/11/2022 08:29,Davenport Rd / Bedford Rd,2761,Annual Member
15023581,1098,7207,03/11/2022 08:20,Dundas St W / Crawford St,7257,03/11/2022 08:38,Dundas St W / St. Patrick St,724,Annual Member
15023582,1158,7140,03/11/2022 08:20,Macpherson Ave / Spadina Rd,7203,03/11/2022 08:39,Bathurst St/Queens Quay(Billy Bishop Airport),403,Casual Member
15023584,934,7263,03/11/2022 08:20,Walton St / Elizabeth St - SMART,7061,03/11/2022 08:36,Dalton Rd / Bloor St W,4671,Annual Member
15023585,586,7283,03/11/2022 08:21,Front St W / Bay St (South Side),7121,03/11/2022 08:31,Jarvis St / Dundas St E,5568,Annual Member
15023587,1388,7062,03/11/2022 08:21,University Ave / College St (West),7062,03/11/2022 08:45,University Ave / College St (West),3859,Annual Member
15023588,1033,7103,03/11/2022 08:22,Jimmie Simpson Park (Queen St E),7055,03/11/2022 08:39,Jarvis St / Carlton St,5881,Casual Member
15023589,706,7111,03/11/2022 08:22,King St W / Douro St,7284,03/11/2022 08:33,University Ave / King St W - SMART,4179,Annual Member
15023590,530,7045,03/11/2022 08:22,Bond St / Queen St E,7467,03/11/2022 08:30,Lower Simcoe St / Bremner Blvd,5003,Casual Member
15023591,377,7662,03/11/2022 08:22,Beaty Ave / Queen St W,7148,03/11/2022 08:28,King St W / Joe Shuster Way,4678,Casual Member
15023592,504,7017,03/11/2022 08:22,Widmer St / Adelaide St W,7647,03/11/2022 08:30,Elm St/ University Ave (East Side),547,Casual Member
15023593,1313,7379,03/11/2022 08:22,Lawton Blvd / Yonge St,7021,03/11/2022 08:44,Bay St / Albert St,2823,Annual Member
15023595,18719,7207,03/11/2022 08:23,Dundas St W / Crawford St,7206,03/11/2022 13:35,Claremont St / Dundas St W,1634,Annual Member
15023596,1069,7179,03/11/2022 08:23,Bloor GO / UP Station (West Toronto Railpath),7562,03/11/2022 08:41,Priscilla  Ave / Dundas St W,5548,Casual Member
15023597,369,7267,03/11/2022 08:23,Dundas St E / Pembroke St - SMART,7077,03/11/2022 08:30,College Park South,3190,Casual Member
15023599,384,7149,03/11/2022 08:24,Yarmouth Rd / Christie St,7537,03/11/2022 08:30,Euclid Ave / Herrick St - SMART,5720,Annual Member
15023600,632,7545,03/11/2022 08:24,Baldwin St / Henry St,7009,03/11/2022 08:34,King St E / Jarvis St,3228,Annual Member
15023601,1733,7010,03/11/2022 08:24,King St W / Spadina Ave,7056,03/11/2022 08:53,Parliament St / Gerrard St,5491,Casual Member
15023602,938,7207,03/11/2022 08:24,Dundas St W / Crawford St,7029,03/11/2022 08:40,Bay St / Bloor St W (East Side),4098,Annual Member
15023603,419,7188,03/11/2022 08:25,Exhibition GO (Atlantic Ave),7525,03/11/2022 08:32,Fennings St / Queen St W,4245,Annual Member
15023604,983,7119,03/11/2022 08:25,Sumach St / Carlton St. (Riverdale Farm),7076,03/11/2022 08:41,York St / Queens Quay W,2266,Annual Member
15023605,1416,7296,03/11/2022 08:25,Westmoreland Ave / Fernbank Ave,7282,03/11/2022 08:49,Adelaide St W / Bay St - SMART,3949,Annual Member
15023606,1585,7410,03/11/2022 08:26,Howard St / Rose Ave,7123,03/11/2022 08:52,424 Wellington St W,5005,Casual Member
15023607,778,7026,03/11/2022 08:26,Bay St / St. Joseph St,7049,03/11/2022 08:39,Queen St W / Portland St,4715,Casual Member
15023608,161,7030,03/11/2022 08:27,Bay St / Wellesley St W,7006,03/11/2022 08:29,Bay St / College St (East Side),6011,Annual Member
15023609,647,7570,03/11/2022 08:27,Carlaw Ave / Dundas St E,7509,03/11/2022 08:38,Ontario St / King St E,6247,Casual Member
15023610,593,7216,03/11/2022 08:27,Wellington St W / Stafford St,7022,03/11/2022 08:37,Simcoe St / Queen St W,1804,Annual Member
15023611,1156,7563,03/11/2022 08:27,St Clair Ave W / Castleton Ave,7205,03/11/2022 08:46,Rusholme Park Cres / College St,5713,Casual Member
15023612,850,7043,03/11/2022 08:27,Queens Quay W / Lower Simcoe St,7373,03/11/2022 08:42,George St / King St E,2065,Casual Member
15023613,526,7235,03/11/2022 08:28,Bay St / College St (West Side) - SMART,7543,03/11/2022 08:37,Nassau St / Bellevue Ave,3369,Annual Member
15023614,267,7409,03/11/2022 08:28,Isabella St / Church St,7042,03/11/2022 08:32,Sherbourne St / Wellesley St E,1717,Annual Member
15023615,471,7280,03/11/2022 08:28,Charles St E / Jarvis St - SMART,7391,03/11/2022 08:36,Yonge St / Dundas Sq,4877,Casual Member
15023616,1055,7189,03/11/2022 08:28,Augusta Ave / Denison Sq,7065,03/11/2022 08:46,Dundas St E / Parliament St,5818,Annual Member
15023617,692,7033,03/11/2022 08:28,Union Station,7235,03/11/2022 08:40,Bay St / College St (West Side) - SMART,3753,Annual Member
15023618,460,7023,03/11/2022 08:29,College St / Borden St,7066,03/11/2022 08:37,Willcocks St / St. George St,6457,Annual Member
15023619,1320,7302,03/11/2022 08:29,Winona Dr / Davenport Rd,7257,03/11/2022 08:51,Dundas St W / St. Patrick St,1416,Annual Member
15023620,499,7302,03/11/2022 08:29,Winona Dr / Davenport Rd,7437,03/11/2022 08:37,Concord Ave / Bloor St W,3875,Annual Member
15023621,1009,7104,03/11/2022 08:30,King St E / River St,7011,03/11/2022 08:47,Wellington St W / Portland St,2606,Annual Member
15023622,520,7060,03/11/2022 08:30,Princess St / Adelaide St E,7599,03/11/2022 08:39,Richmond St W / York St,3769,Annual Member
15023623,237,7398,03/11/2022 08:30,York St / Lakeshore St W - South,7118,03/11/2022 08:34,King St W / Bay St (East Side),1947,Casual Member
15023624,625,7124,03/11/2022 08:30,Dundas St E / Broadview Ave,7045,03/11/2022 08:41,Bond St / Queen St E,3211,Annual Member
15023625,634,7033,03/11/2022 08:31,Union Station,7634,03/11/2022 08:41,University Ave / Gerrard St W (WEST) - SMART,1360,Casual Member
15023626,378,7291,03/11/2022 08:31,190 Queens Quay E,7076,03/11/2022 08:37,York St / Queens Quay W,2412,Casual Member
15023627,941,7207,03/11/2022 08:31,Dundas St W / Crawford St,7058,03/11/2022 08:46,Huron/ Harbord St,5439,Annual Member
15023628,802,7160,03/11/2022 08:31,King St W / Tecumseth St,7282,03/11/2022 08:44,Adelaide St W / Bay St - SMART,3516,Annual Member
15023629,945,7282,03/11/2022 08:31,Adelaide St W / Bay St - SMART,7115,03/11/2022 08:47,Howard St / Sherbourne St,4617,Casual Member
15023630,663,7132,03/11/2022 08:31,Kendal Ave / Spadina Rd,7547,03/11/2022 08:42,Orde St / McCaul St,6062,Annual Member
15023631,831,7000,03/11/2022 08:31,Fort York  Blvd / Capreol Ct,7547,03/11/2022 08:45,Orde St / McCaul St,422,Annual Member
15023632,883,7387,03/11/2022 08:32,Mortimer Ave / Carlaw Ave SMART,7034,03/11/2022 08:46,Church St / Bloor St E,4232,Annual Member
15023633,734,7017,03/11/2022 08:32,Widmer St / Adelaide St W,7063,03/11/2022 08:44,Queen's Park / Bloor St W,2834,Annual Member
15023634,299,7026,03/11/2022 08:32,Bay St / St. Joseph St,7235,03/11/2022 08:37,Bay St / College St (West Side) - SMART,1385,Annual Member
15023635,592,7526,03/11/2022 08:32,Bartlett Parkette,7154,03/11/2022 08:42,Bathurst Subway Station,225,Annual Member
15023636,1145,7211,03/11/2022 08:32,Fort York Blvd / Garrison Rd,7263,03/11/2022 08:52,Walton St / Elizabeth St - SMART,6132,Annual Member
15023637,511,7176,03/11/2022 08:32,Bathurst St / Fort York Blvd,7253,03/11/2022 08:41,John St  / Mercer St - SMART,4418,Annual Member
15023638,504,7078,03/11/2022 08:34,College St / Major St,7372,03/11/2022 08:42,Adelaide St W / Portland St,5633,Annual Member
15023639,1193,7055,03/11/2022 08:34,Jarvis St / Carlton St,7148,03/11/2022 08:54,King St W / Joe Shuster Way,4659,Casual Member
15023640,567,7130,03/11/2022 08:34,Davenport Rd / Bedford Rd,7151,03/11/2022 08:44,Essex St / Christie St - SMART,5598,Annual Member
15023641,1456,7261,03/11/2022 08:34,Queens Quay E / Lower Sherbourne St,7049,03/11/2022 08:58,Queen St W / Portland St,5183,Casual Member
15023642,633,7450,03/11/2022 08:34,Carlaw Ave / Danforth Ave,7119,03/11/2022 08:45,Sumach St / Carlton St. (Riverdale Farm),5464,Casual Member
15023643,319,7273,03/11/2022 08:35,Bay St / Charles St - SMART,7263,03/11/2022 08:40,Walton St / Elizabeth St - SMART,5524,Annual Member
15023644,739,7209,03/11/2022 08:35,Ossington Ave / Harrison St,7293,03/11/2022 08:47,College St / McCaul St,6410,Annual Member
15023645,268,7111,03/11/2022 08:35,King St W / Douro St,7255,03/11/2022 08:40,Stewart St / Bathurst St  - SMART,5966,Annual Member
15023646,497,7100,03/11/2022 08:35,Dundas St E / Regent Park Blvd,7014,03/11/2022 08:44,Sherbourne St / Carlton St (Allan Gardens),2760,Annual Member
15023647,496,7389,03/11/2022 08:35,College Park- Gerrard Entrance,7016,03/11/2022 08:44,Bay St / Queens Quay W (Ferry Terminal),3680,Casual Member
15023648,259,7459,03/11/2022 08:36,St Clair Ave W / Winona Ave,7362,03/11/2022 08:40,St Clair Ave W / Bathurst St.,325,Casual Member
15023649,483,7596,03/11/2022 08:36,Langford Ave / Danforth Ave - SMART,7431,03/11/2022 08:44,Gerrard St E / Leslie St,1731,Casual Member
15023650,747,7170,03/11/2022 08:36,Spadina Ave / Willcocks St,7382,03/11/2022 08:48,Simcoe St / Adelaide St W,5659,Annual Member
15023651,1012,7329,03/11/2022 08:36,Crawford St / Queen St W,7263,03/11/2022 08:53,Walton St / Elizabeth St - SMART,6195,Annual Member
15023652,411,7000,03/11/2022 08:36,Fort York  Blvd / Capreol Ct,7033,03/11/2022 08:43,Union Station,917,Casual Member
15023653,929,7270,03/11/2022 08:37,Church St / Dundas St E - SMART,7066,03/11/2022 08:52,Willcocks St / St. George St,4502,Annual Member
15023654,405,7246,03/11/2022 08:37,Yonge St / Bloor St,7002,03/11/2022 08:44,St. George St / Bloor St W,6576,Annual Member
15023655,574,7113,03/11/2022 08:37,Parliament St / Aberdeen Ave,7047,03/11/2022 08:47,University Ave / Gerrard St W (East Side),4123,Annual Member
15023657,583,7042,03/11/2022 08:37,Sherbourne St / Wellesley St E,7351,03/11/2022 08:47,Pretoria Av / Broadview Av,1583,Casual Member
15023658,397,7235,03/11/2022 08:38,Bay St / College St (West Side) - SMART,7022,03/11/2022 08:44,Simcoe St / Queen St W,3023,Annual Member
15023659,238,7346,03/11/2022 08:38,Logan Av / Gerrard St E,7433,03/11/2022 08:42,Dundas St E / Boulton Ave - SMART,5272,Annual Member
15023660,615,7048,03/11/2022 08:38,Front St W / Yonge St (Hockey Hall of Fame),7416,03/11/2022 08:48,Spadina Ave / Blue Jays Way,6088,Casual Member
15023661,850,7007,03/11/2022 08:38,College St / Huron St,7137,03/11/2022 08:53,Davenport Rd / Bathurst St,233,Annual Member
15023662,848,7077,03/11/2022 08:38,College Park South,7003,03/11/2022 08:53,Madison Ave / Bloor St W,3190,Casual Member
15023663,837,7077,03/11/2022 08:39,College Park South,7003,03/11/2022 08:52,Madison Ave / Bloor St W,5420,Casual Member
15023664,318,7273,03/11/2022 08:39,Bay St / Charles St - SMART,7012,03/11/2022 08:44,Elizabeth St / Edward St (Bus Terminal),1806,Annual Member
15023665,546,7100,03/11/2022 08:39,Dundas St E / Regent Park Blvd,7269,03/11/2022 08:48,Toronto Eaton Centre (Yonge St),4450,Annual Member
15023666,208,7257,03/11/2022 08:39,Dundas St W / St. Patrick St,7047,03/11/2022 08:42,University Ave / Gerrard St W (East Side),2515,Annual Member
15023667,1589,7644,03/11/2022 08:39,East Lynn Ave / Danforth Ave,7399,03/11/2022 09:05,Lower Jarvis / Queens Quay E,4862,Casual Member
15023668,1131,7103,03/11/2022 08:39,Jimmie Simpson Park (Queen St E),7418,03/11/2022 08:58,College Park - Yonge St Entrance,1723,Annual Member
15023669,737,7524,03/11/2022 08:39,Lisgar Park,7323,03/11/2022 08:52,457 King St. W. at Spadina,107,Annual Member
15023670,1034,7261,03/11/2022 08:40,Queens Quay E / Lower Sherbourne St,7014,03/11/2022 08:57,Sherbourne St / Carlton St (Allan Gardens),4037,Annual Member
15023671,643,7229,03/11/2022 08:40,Dundas St W / Roncesvalles Green P - SMART,7136,03/11/2022 08:50,Queen St W / Close Ave,3905,Casual Member
15023672,1494,7094,03/11/2022 08:40,Chester Station,7047,03/11/2022 09:05,University Ave / Gerrard St W (East Side),5397,Casual Member
15023673,693,7126,03/11/2022 08:40,Yonge St / Yorkville Ave,7646,03/11/2022 08:51,University Ave / Richmond St W,6580,Annual Member
15023674,646,7391,03/11/2022 08:40,Yonge St / Dundas Sq,7246,03/11/2022 08:51,Yonge St / Bloor St,5959,Casual Member
15023675,1454,7594,03/11/2022 08:40,Fleming Cres / Bayview Ave,7293,03/11/2022 09:04,College St / McCaul St,3301,Casual Member
15023676,1171,7474,03/11/2022 08:40,Clarence Square,7062,03/11/2022 09:00,University Ave / College St (West),4631,Annual Member
15023678,172,7216,03/11/2022 08:40,Wellington St W / Stafford St,7682,03/11/2022 08:43,NULL,5918,Annual Member
15023679,804,7044,03/11/2022 08:41,Church St / Alexander St,7399,03/11/2022 08:54,Lower Jarvis / Queens Quay E,5391,Casual Member
15023680,789,7207,03/11/2022 08:41,Dundas St W / Crawford St,7382,03/11/2022 08:54,Simcoe St / Adelaide St W,5884,Annual Member
15023681,362,7101,03/11/2022 08:41,Lower Sherbourne St / The Esplanade,7118,03/11/2022 08:47,King St W / Bay St (East Side),4890,Casual Member
15023682,224,7062,03/11/2022 08:41,University Ave / College St (West),7162,03/11/2022 08:45,Hayter St / Laplante Ave,3473,Casual Member
15023683,597,7102,03/11/2022 08:41,Nelson St / Duncan St,7190,03/11/2022 08:51,St. George St / Hoskin Ave,885,Annual Member
15023684,1342,7176,03/11/2022 08:41,Bathurst St / Fort York Blvd,7197,03/11/2022 09:04,Queen St W / Dovercourt Rd,6750,Casual Member
15023685,208,7272,03/11/2022 08:41,Yonge St / Dundonald St - SMART,7163,03/11/2022 08:45,Yonge St / Wood St,2888,Annual Member
15023677,477,7146,03/11/2022 08:41,Christie St / Benson Ave (Wychwood Barns),7153,03/11/2022 08:48,Bloor St W / Christie St,4099,Annual Member
15023686,923,7072,03/11/2022 08:42,Fleet St / Bathurst St,7118,03/11/2022 08:57,King St W / Bay St (East Side),6260,Annual Member
15023687,519,7179,03/11/2022 08:42,Bloor GO / UP Station (West Toronto Railpath),7476,03/11/2022 08:50,Symington Ave / Dupont St,5009,Annual Member
15023688,626,7073,03/11/2022 08:42,Spadina Ave / Fort York Blvd,7057,03/11/2022 08:53,Simcoe St / Wellington St South,3512,Annual Member
15023689,1203,7433,03/11/2022 08:42,Dundas St E / Boulton Ave - SMART,7015,03/11/2022 09:02,King St W / Bay St (West Side),5264,Annual Member
15023690,356,7039,03/11/2022 08:42,Simcoe St / Michael Sweet Ave,7502,03/11/2022 08:48,University Ave / College St (East),975,Annual Member
15023691,1181,7089,03/11/2022 08:43,Church St  / Wood St,7681,03/11/2022 09:02,25 Booth Ave,1684,Annual Member
15023692,676,7126,03/11/2022 08:43,Yonge St / Yorkville Ave,7208,03/11/2022 08:54,80 Clinton St (North of College),4550,Casual Member
15023693,621,7148,03/11/2022 08:44,King St W / Joe Shuster Way,7176,03/11/2022 08:54,Bathurst St / Fort York Blvd,3042,Annual Member
15023694,1098,7538,03/11/2022 08:44,Vaughan Rd /Wychwood Ave,7381,03/11/2022 09:02,Yonge St / Orchard View Blvd,194,Casual Member
15023695,866,7067,03/11/2022 08:44,Yonge St / Harbour St,7020,03/11/2022 08:58,Phoebe St / Spadina Ave,4074,Annual Member
15023696,671,7398,03/11/2022 08:44,York St / Lakeshore St W - South,7372,03/11/2022 08:56,Adelaide St W / Portland St,5224,Annual Member
15023698,620,7269,03/11/2022 08:45,Toronto Eaton Centre (Yonge St),7657,03/11/2022 08:55,1 Market St - SMART,2500,Casual Member
15023699,1101,7302,03/11/2022 08:45,Winona Dr / Davenport Rd,7547,03/11/2022 09:04,Orde St / McCaul St,426,Annual Member
15023700,469,7384,03/11/2022 08:45,Cumberland Ave / Bay St SMART,7250,03/11/2022 08:53,St. George St / Russell St - SMART,2190,Casual Member
15023701,529,7463,03/11/2022 08:46,Adelaide St W / Brant St,7070,03/11/2022 08:55,25 York St – Union Station South,5699,Annual Member
15023702,631,7184,03/11/2022 08:46,Ossington Ave / College St,7135,03/11/2022 08:57,Hanna Ave / Liberty St,4798,Annual Member
15023703,932,7113,03/11/2022 08:47,Parliament St / Aberdeen Ave,7033,03/11/2022 09:02,Union Station,6048,Annual Member
15023704,1223,7177,03/11/2022 08:47,East Liberty St / Pirandello St,7078,03/11/2022 09:07,College St / Major St,3117,Annual Member
15023705,395,7026,03/11/2022 08:47,Bay St / St. Joseph St,7600,03/11/2022 08:54,Russell St / Huron St - SMART,6368,Casual Member
15023706,364,7473,03/11/2022 08:47,Adelaide St W / Strachan Ave,7372,03/11/2022 08:53,Adelaide St W / Portland St,4121,Annual Member
15023707,474,7098,03/11/2022 08:47,Riverdale Park South (Broadview Ave),7124,03/11/2022 08:55,Dundas St E / Broadview Ave,6463,Casual Member
15023708,191,7267,03/11/2022 08:48,Dundas St E / Pembroke St - SMART,7660,03/11/2022 08:51,285 Victoria St,778,Casual Member
15023709,506,7077,03/11/2022 08:48,College Park South,7017,03/11/2022 08:56,Widmer St / Adelaide St W,3191,Casual Member
15023710,699,7121,03/11/2022 08:48,Jarvis St / Dundas St E,7250,03/11/2022 09:00,St. George St / Russell St - SMART,5568,Casual Member
15023711,257,7177,03/11/2022 08:48,East Liberty St / Pirandello St,7112,03/11/2022 08:52,Liberty St / Fraser Ave Green P,4158,Annual Member
15023712,601,7524,03/11/2022 08:48,Lisgar Park,7463,03/11/2022 08:58,Adelaide St W / Brant St,307,Annual Member
15023713,942,7176,03/11/2022 08:48,Bathurst St / Fort York Blvd,7457,03/11/2022 09:04,Queen's Park Cres W / Hoskin Ave,4773,Casual Member
15023714,1848,7148,03/11/2022 08:48,King St W / Joe Shuster Way,7126,03/11/2022 09:19,Yonge St / Yorkville Ave,2827,Casual Member
15023715,502,7644,03/11/2022 08:48,East Lynn Ave / Danforth Ave,7482,03/11/2022 08:57,Danforth Ave / Sibley Ave,6199,Annual Member
15023716,175,7167,03/11/2022 08:49,Queen St E / George St (Moss Park),7060,03/11/2022 08:51,Princess St / Adelaide St E,185,Annual Member
15023717,390,7076,03/11/2022 08:49,York St / Queens Quay W,7399,03/11/2022 08:56,Lower Jarvis / Queens Quay E,5832,Annual Member
15023718,225,7182,03/11/2022 08:49,Sterling Rd / Dundas St W,7179,03/11/2022 08:53,Bloor GO / UP Station (West Toronto Railpath),6912,Casual Member
15023719,1219,7042,03/11/2022 08:49,Sherbourne St / Wellesley St E,7175,03/11/2022 09:10,HTO Park (Queens Quay W),1717,Annual Member
15023720,468,7046,03/11/2022 08:50,Niagara St / Richmond St W,7324,03/11/2022 08:57,King St W / Charlotte St (West Side),3546,Casual Member
15023721,393,7668,03/11/2022 08:50,Simcoe St / Dundas St W - SMART,7045,03/11/2022 08:56,Bond St / Queen St E,50,Annual Member
15023722,156,7599,03/11/2022 08:50,Richmond St W / York St,7646,03/11/2022 08:53,University Ave / Richmond St W,6440,Casual Member
15023723,1539,7296,03/11/2022 08:50,Westmoreland Ave / Fernbank Ave,7163,03/11/2022 09:16,Yonge St / Wood St,4859,Casual Member
15023724,910,7119,03/11/2022 08:50,Sumach St / Carlton St. (Riverdale Farm),7382,03/11/2022 09:05,Simcoe St / Adelaide St W,5464,Annual Member
15023725,433,7458,03/11/2022 08:50,Church St / Lombard St,7012,03/11/2022 08:57,Elizabeth St / Edward St (Bus Terminal),3059,Annual Member
15023726,565,7072,03/11/2022 08:50,Fleet St / Bathurst St,7168,03/11/2022 09:00,Queens Quay / Yonge St,4615,Annual Member
15023727,299,7113,03/11/2022 08:50,Parliament St / Aberdeen Ave,7100,03/11/2022 08:55,Dundas St E / Regent Park Blvd,6356,Annual Member
15023728,591,7042,03/11/2022 08:50,Sherbourne St / Wellesley St E,7647,03/11/2022 09:00,Elm St/ University Ave (East Side),1290,Casual Member
15023729,240,7002,03/11/2022 08:51,St. George St / Bloor St W,7276,03/11/2022 08:55,Bloor St W / Balmuto St,6576,Casual Member
15023730,954,7140,03/11/2022 08:51,Macpherson Ave / Spadina Rd,7037,03/11/2022 09:07,Bathurst St / Dundas St W,1543,Casual Member
15023731,565,7054,03/11/2022 08:51,Navy Wharf Ct. / Bremner Blvd.,7469,03/11/2022 09:00,Wellington St W / York St,5365,Annual Member
15023732,357,7378,03/11/2022 08:51,Yonge St / Davisville Ave,7643,03/11/2022 08:57,Oriole Pkwy / Kilbarry Rd,5637,Annual Member
15023733,470,7079,03/11/2022 08:51,McGill St / Church St,7458,03/11/2022 08:59,Church St / Lombard St,3696,Annual Member
15023734,1336,7217,03/11/2022 08:51,Soho St / Queen St W,7662,03/11/2022 09:13,Beaty Ave / Queen St W,6215,Annual Member
15023735,530,7089,03/11/2022 08:51,Church St  / Wood St,7600,03/11/2022 09:00,Russell St / Huron St - SMART,4917,Annual Member
15023737,656,7541,03/11/2022 08:52,Bellwoods Ave / Treford Pl - SMART,7260,03/11/2022 09:03,Spadina Ave / Adelaide St W,2018,Annual Member
15023740,419,7273,03/11/2022 08:52,Bay St / Charles St - SMART,7250,03/11/2022 08:59,St. George St / Russell St - SMART,217,Annual Member
15023741,154,7545,03/11/2022 08:52,Baldwin St / Henry St,7248,03/11/2022 08:55,Baldwin Ave / Spadina Ave - SMART,2040,Annual Member
15023742,2010,7485,03/11/2022 08:53,Blythwood Rd / Yonge St - SMART,7015,03/11/2022 09:26,King St W / Bay St (West Side),6007,Casual Member
15023747,724,7121,03/11/2022 08:54,Jarvis St / Dundas St E,7250,03/11/2022 09:06,St. George St / Russell St - SMART,2787,Casual Member
15023749,555,7463,03/11/2022 08:54,Adelaide St W / Brant St,7015,03/11/2022 09:04,King St W / Bay St (West Side),6588,Annual Member
15023751,164,7235,03/11/2022 08:55,Bay St / College St (West Side) - SMART,7263,03/11/2022 08:57,Walton St / Elizabeth St - SMART,3753,Annual Member
15023752,275,7160,03/11/2022 08:55,King St W / Tecumseth St,7324,03/11/2022 08:59,King St W / Charlotte St (West Side),5229,Annual Member
15023754,335,7028,03/11/2022 08:55,Gould St / Mutual St,7047,03/11/2022 09:00,University Ave / Gerrard St W (East Side),5642,Annual Member
15023757,547,7089,03/11/2022 08:55,Church St  / Wood St,7190,03/11/2022 09:04,St. George St / Hoskin Ave,3779,Annual Member
15023759,1009,7000,03/11/2022 08:56,Fort York  Blvd / Capreol Ct,7104,03/11/2022 09:12,King St E / River St,757,Annual Member
15023760,913,7007,03/11/2022 08:56,College St / Huron St,7452,03/11/2022 09:11,Bleecker St / St James Ave,1353,Annual Member
15023761,128,7576,03/11/2022 08:56,Front St E / Bayview Avenue,7493,03/11/2022 08:58,Sackville St / Eastern Ave - SMART,557,Annual Member
15023762,610,7203,03/11/2022 08:56,Bathurst St/Queens Quay(Billy Bishop Airport),7321,03/11/2022 09:06,Front St W / University Ave (2),4130,Casual Member
15023763,378,7457,03/11/2022 08:56,Queen's Park Cres W / Hoskin Ave,7191,03/11/2022 09:02,Central Tech  (Harbord St),1559,Casual Member
15023764,418,7292,03/11/2022 08:56,Granby St / Church St - SMART,7293,03/11/2022 09:03,College St / McCaul St,1813,Annual Member
15023770,296,7073,03/11/2022 08:57,Spadina Ave / Fort York Blvd,7320,03/11/2022 09:02,Front St W / University Ave (1),2542,Casual Member
15023772,875,7517,03/11/2022 08:57,Ripley Ave / Ormskirk Ave,7234,03/11/2022 09:12,Roncesvalles Ave / Marmaduke St,1399,Annual Member
15023773,850,7655,03/11/2022 08:57,Danforth Ave / Dewhurst Blvd,7332,03/11/2022 09:12,200 Bloor St. E.,2700,Annual Member
15023774,299,7647,03/11/2022 08:57,Elm St/ University Ave (East Side),7250,03/11/2022 09:02,St. George St / Russell St - SMART,2380,Annual Member
15023775,736,7255,03/11/2022 08:58,Stewart St / Bathurst St  - SMART,7398,03/11/2022 09:10,York St / Lakeshore St W - South,5966,Annual Member
15023776,1307,7198,03/11/2022 08:58,Queen St W / Cowan Ave,7293,03/11/2022 09:19,College St / McCaul St,1648,Annual Member
15023777,598,7026,03/11/2022 08:58,Bay St / St. Joseph St,7543,03/11/2022 09:08,Nassau St / Bellevue Ave,5370,Annual Member
15023778,508,7132,03/11/2022 08:58,Kendal Ave / Spadina Rd,7246,03/11/2022 09:06,Yonge St / Bloor St,4221,Casual Member
15023779,319,7030,03/11/2022 08:58,Bay St / Wellesley St W,7250,03/11/2022 09:03,St. George St / Russell St - SMART,5692,Casual Member
15023780,195,7235,03/11/2022 08:58,Bay St / College St (West Side) - SMART,7012,03/11/2022 09:02,Elizabeth St / Edward St (Bus Terminal),1385,Annual Member
15023781,681,7648,03/11/2022 08:58,909 Yonge St,7030,03/11/2022 09:10,Bay St / Wellesley St W,6579,Annual Member
15023782,250,7399,03/11/2022 08:58,Lower Jarvis / Queens Quay E,7657,03/11/2022 09:03,1 Market St - SMART,4929,Annual Member
15023783,919,7119,03/11/2022 08:59,Sumach St / Carlton St. (Riverdale Farm),7542,03/11/2022 09:14,Queen St W / John St,3263,Annual Member
15023785,253,7207,03/11/2022 08:59,Dundas St W / Crawford St,7206,03/11/2022 09:03,Claremont St / Dundas St W,2013,Casual Member
15023789,439,7017,03/11/2022 08:59,Widmer St / Adelaide St W,7007,03/11/2022 09:07,College St / Huron St,3191,Annual Member
15023793,494,7332,03/11/2022 09:00,200 Bloor St. E.,7263,03/11/2022 09:08,Walton St / Elizabeth St - SMART,5645,Casual Member
15023794,650,7042,03/11/2022 09:00,Sherbourne St / Wellesley St E,7293,03/11/2022 09:11,College St / McCaul St,5177,Annual Member
