Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
14877315,261,7489,02/01/2022 19:48,Sumach St  / Queen St E,7509,02/01/2022 19:52,Ontario St / King St E,4166,Annual Member
14877316,981,7569,02/01/2022 19:48,Toronto Inukshuk Park,7171,02/01/2022 20:04,Ontario Place Blvd / Lake Shore Blvd W (East),1002,Annual Member
14877319,1230,7450,02/01/2022 19:49,Carlaw Ave / Danforth Ave,7409,02/01/2022 20:10,Isabella St / Church St,3511,Casual Member
14877320,2343,7339,02/01/2022 19:49,Carlaw Ave / Strathcona Ave,7339,02/01/2022 20:29,Carlaw Ave / Strathcona Ave,5715,Casual Member
14877321,911,7153,02/01/2022 19:50,Bloor St W / Christie St,7029,02/01/2022 20:05,Bay St / Bloor St W (East Side),2956,Annual Member
14877322,836,7569,02/01/2022 19:50,Toronto Inukshuk Park,7171,02/01/2022 20:04,Ontario Place Blvd / Lake Shore Blvd W (East),1750,Casual Member
14877323,1587,7029,02/01/2022 19:51,Bay St / Bloor St W (East Side),7653,02/01/2022 20:17,Bloor St W / Indian Rd,6581,Annual Member
14877324,1412,7060,02/01/2022 19:51,Princess St / Adelaide St E,7596,02/01/2022 20:15,Langford Ave / Danforth Ave - SMART,4094,Annual Member
14877325,492,7034,02/01/2022 19:51,Church St / Bloor St E,7042,02/01/2022 19:59,Sherbourne St / Wellesley St E,4728,Annual Member
14877326,1213,7469,02/01/2022 19:53,Wellington St W / York St,7473,02/01/2022 20:13,Adelaide St W / Strachan Ave,4340,Casual Member
14877328,2668,7667,02/01/2022 19:53,Spadina Ave / Sussex Ave - SMART,7132,02/01/2022 20:38,Kendal Ave / Spadina Rd,6225,Casual Member
14877329,683,7063,02/01/2022 19:53,Queen's Park / Bloor St W,7153,02/01/2022 20:05,Bloor St W / Christie St,4621,Annual Member
14877330,675,7063,02/01/2022 19:53,Queen's Park / Bloor St W,7153,02/01/2022 20:05,Bloor St W / Christie St,5338,Annual Member
14877331,701,7118,02/01/2022 19:54,King St W / Bay St (East Side),7322,02/01/2022 20:05,King St W / Brant St,6370,Annual Member
14877332,560,7347,02/01/2022 19:54,Regal Rd / Dufferin St,7138,02/01/2022 20:03,Davenport Rd / Christie St,1568,Annual Member
14877333,862,7382,02/01/2022 19:54,Simcoe St / Adelaide St W,7467,02/01/2022 20:08,Lower Simcoe St / Bremner Blvd,4697,Annual Member
14877334,540,7006,02/01/2022 19:54,Bay St / College St (East Side),7199,02/01/2022 20:03,College St / Markham St,4742,Annual Member
14877335,729,7457,02/01/2022 19:54,Queen's Park Cres W / Hoskin Ave,7042,02/01/2022 20:06,Sherbourne St / Wellesley St E,4815,Annual Member
14877336,422,7128,02/01/2022 19:55,Yonge St / Aylmer Ave,7280,02/01/2022 20:02,Charles St E / Jarvis St - SMART,5006,Annual Member
14877337,373,7432,02/01/2022 19:55,Frederick St / King St E,7108,02/01/2022 20:01,Front St E / Cherry St,4751,Casual Member
14877338,271,7264,02/01/2022 19:55,Bloor St E / Huntley St - SMART,7034,02/01/2022 20:00,Church St / Bloor St E,483,Annual Member
14877339,924,7123,02/01/2022 19:55,424 Wellington St W,7657,02/01/2022 20:11,1 Market St - SMART,4369,Annual Member
14877340,2,7379,02/01/2022 19:55,Lawton Blvd / Yonge St,7128,02/01/2022 19:55,Yonge St / Aylmer Ave,624,Casual Member
14877341,1626,7260,02/01/2022 19:56,Spadina Ave / Adelaide St W,7037,02/01/2022 20:23,Bathurst St / Dundas St W,2669,Casual Member
14877342,363,7148,02/01/2022 19:56,King St W / Joe Shuster Way,7244,02/01/2022 20:02,Dufferin Gate - SMART,3204,Annual Member
14877343,743,7190,02/01/2022 19:56,St. George St / Hoskin Ave,7114,02/01/2022 20:08,Carlton St / Parliament St,411,Casual Member
14877344,844,7337,02/01/2022 19:56,Gerrard Square Mall (1010 Gerrard St E),7105,02/01/2022 20:10,Queen St E / Sackville St,6487,Casual Member
14877345,682,7647,02/01/2022 19:56,Elm St/ University Ave (East Side),7054,02/01/2022 20:08,Navy Wharf Ct. / Bremner Blvd.,4714,Annual Member
14877346,561,7252,02/01/2022 19:56,Robert St / Bloor St W - SMART,7078,02/01/2022 20:06,College St / Major St,6122,Annual Member
14877348,389,7029,02/01/2022 19:57,Bay St / Bloor St W (East Side),7042,02/01/2022 20:03,Sherbourne St / Wellesley St E,4258,Annual Member
14877349,479,7253,02/01/2022 19:58,John St  / Mercer St - SMART,7013,02/01/2022 20:06,Scott St / The Esplanade,6030,Casual Member
14877350,743,7335,02/01/2022 19:58,Bay St / Bloor St W (West Side),7153,02/01/2022 20:10,Bloor St W / Christie St,2879,Annual Member
14877351,2288,7153,02/01/2022 19:58,Bloor St W / Christie St,7149,02/01/2022 20:36,Yarmouth Rd / Christie St,4246,Casual Member
14877352,1346,7683,02/01/2022 19:58,NULL,7489,02/01/2022 20:20,Sumach St  / Queen St E,589,Annual Member
14877353,309,7037,02/01/2022 19:58,Bathurst St / Dundas St W,7257,02/01/2022 20:03,Dundas St W / St. Patrick St,6032,Annual Member
14877354,740,7372,02/01/2022 19:58,Adelaide St W / Portland St,7275,02/01/2022 20:11,Queen St W / James St,4639,Annual Member
14877355,1243,7260,02/01/2022 19:58,Spadina Ave / Adelaide St W,7260,02/01/2022 20:19,Spadina Ave / Adelaide St W,5377,Casual Member
14877356,443,7547,02/01/2022 19:58,Orde St / McCaul St,7061,02/01/2022 20:06,Dalton Rd / Bloor St W,4315,Annual Member
14877357,446,7353,02/01/2022 19:59,Fulton Ave / Pape Ave,7090,02/01/2022 20:06,Danforth Ave / Lamb Ave,690,Annual Member
14877358,258,7324,02/01/2022 19:59,King St W / Charlotte St (West Side),7469,02/01/2022 20:03,Wellington St W / York St,5233,Annual Member
14877359,992,7064,02/01/2022 20:00,51 Parliament St,7104,02/01/2022 20:16,King St E / River St,105,Casual Member
14877360,908,7160,02/01/2022 20:00,King St W / Tecumseth St,7160,02/01/2022 20:15,King St W / Tecumseth St,1720,Annual Member
14877361,12575,7001,02/01/2022 20:00,Wellesley Station Green P,7346,02/01/2022 23:30,Logan Av / Gerrard St E,3817,Annual Member
14877362,835,7311,02/01/2022 20:02,Sherbourne St / Isabella St,7124,02/01/2022 20:16,Dundas St E / Broadview Ave,3700,Annual Member
14877363,728,7191,02/01/2022 20:02,Central Tech  (Harbord St),7542,02/01/2022 20:14,Queen St W / John St,5874,Casual Member
14877364,1540,7340,02/01/2022 20:03,Blake St / Boultbee Ave,7027,02/01/2022 20:28,Beverley  St / Dundas St W,6420,Annual Member
14877366,971,7283,02/01/2022 20:03,Front St W / Bay St (South Side),7299,02/01/2022 20:19,Mill St / Parliament St,4099,Annual Member
14877367,1600,7171,02/01/2022 20:06,Ontario Place Blvd / Lake Shore Blvd W (East),7668,02/01/2022 20:32,Simcoe St / Dundas St W - SMART,1750,Casual Member
14877368,388,7292,02/01/2022 20:06,Granby St / Church St - SMART,7034,02/01/2022 20:13,Church St / Bloor St E,5779,Annual Member
14877371,1161,7437,02/01/2022 20:06,Concord Ave / Bloor St W,7257,02/01/2022 20:26,Dundas St W / St. Patrick St,2480,Casual Member
14877372,1029,7040,02/01/2022 20:06,Euclid Ave / Bloor St W,7210,02/01/2022 20:23,Mary McCormick Rec Centre (Sheridan Ave),3917,Annual Member
14877373,951,7148,02/01/2022 20:07,King St W / Joe Shuster Way,7533,02/01/2022 20:23,Housey St / Dan Leckie Way,4240,Annual Member
14877374,745,7043,02/01/2022 20:07,Queens Quay W / Lower Simcoe St,7418,02/01/2022 20:20,College Park - Yonge St Entrance,4170,Annual Member
14877369,1245,7017,02/01/2022 20:07,Widmer St / Adelaide St W,7207,02/01/2022 20:27,Dundas St W / Crawford St,5583,Casual Member
14877370,1478,7171,02/01/2022 20:08,Ontario Place Blvd / Lake Shore Blvd W (East),7668,02/01/2022 20:32,Simcoe St / Dundas St W - SMART,305,Annual Member
14877376,382,7372,02/01/2022 20:09,Adelaide St W / Portland St,7000,02/01/2022 20:16,Fort York  Blvd / Capreol Ct,1541,Annual Member
14877377,653,7007,02/01/2022 20:09,College St / Huron St,7001,02/01/2022 20:20,Wellesley Station Green P,378,Annual Member
14877378,875,7103,02/01/2022 20:10,Jimmie Simpson Park (Queen St E),7339,02/01/2022 20:24,Carlaw Ave / Strathcona Ave,4794,Casual Member
14877379,287,7281,02/01/2022 20:11,Charles St W / Balmuto St - SMART,7163,02/01/2022 20:16,Yonge St / Wood St,3994,Casual Member
14877380,951,7458,02/01/2022 20:11,Church St / Lombard St,7078,02/01/2022 20:27,College St / Major St,3342,Annual Member
14877383,862,7406,02/01/2022 20:13,Victoria St / Queen St E,7027,02/01/2022 20:27,Beverley  St / Dundas St W,3399,Annual Member
14877385,394,7509,02/01/2022 20:13,Ontario St / King St E,7104,02/01/2022 20:20,King St E / River St,6024,Annual Member
14877388,318,7076,02/01/2022 20:14,York St / Queens Quay W,7399,02/01/2022 20:19,Lower Jarvis / Queens Quay E,3398,Annual Member
14877389,490,7217,02/01/2022 20:14,Soho St / Queen St W,7293,02/01/2022 20:22,College St / McCaul St,2854,Casual Member
14877392,853,7660,02/01/2022 20:14,285 Victoria St,7124,02/01/2022 20:29,Dundas St E / Broadview Ave,2784,Annual Member
14877394,885,7248,02/01/2022 20:16,Baldwin Ave / Spadina Ave - SMART,7130,02/01/2022 20:31,Davenport Rd / Bedford Rd,6915,Annual Member
14877395,1123,7122,02/01/2022 20:16,Niagara St / Tecumseth St,7240,02/01/2022 20:35,Bloor St W / Shaw Ave - SMART,232,Annual Member
14877397,447,7462,02/01/2022 20:17,Richmond St E / Yonge St,7162,02/01/2022 20:24,Hayter St / Laplante Ave,1744,Annual Member
14877398,887,7660,02/01/2022 20:17,285 Victoria St,7570,02/01/2022 20:32,Carlaw Ave / Dundas St E,457,Annual Member
14877399,959,7653,02/01/2022 20:18,Bloor St W / Indian Rd,7518,02/01/2022 20:34,Lake Shore Blvd W / Colborne Lodge Dr,6581,Annual Member
14877400,390,7384,02/01/2022 20:18,Cumberland Ave / Bay St SMART,7389,02/01/2022 20:24,College Park- Gerrard Entrance,1994,Annual Member
14877401,1276,7163,02/01/2022 20:18,Yonge St / Wood St,7171,02/01/2022 20:40,Ontario Place Blvd / Lake Shore Blvd W (East),3994,Casual Member
14877402,399,7155,02/01/2022 20:20,Bathurst St / Lennox St,7240,02/01/2022 20:26,Bloor St W / Shaw Ave - SMART,17,Annual Member
14877403,462,7062,02/01/2022 20:20,University Ave / College St (West),7121,02/01/2022 20:27,Jarvis St / Dundas St E,2755,Annual Member
14877404,1011,7260,02/01/2022 20:20,Spadina Ave / Adelaide St W,7069,02/01/2022 20:37,Queen St W / Spadina Ave,5377,Casual Member
14877405,428,7046,02/01/2022 20:21,Niagara St / Richmond St W,7474,02/01/2022 20:28,Clarence Square,3476,Annual Member
14877406,494,7285,02/01/2022 20:21,Spadina Ave / Harbord St - SMART,7196,02/01/2022 20:29,Roxton Rd / Harbord St,2377,Annual Member
14877407,911,7489,02/01/2022 20:21,Sumach St  / Queen St E,7118,02/01/2022 20:36,King St W / Bay St (East Side),589,Annual Member
14877408,1333,7250,02/01/2022 20:22,St. George St / Russell St - SMART,7157,02/01/2022 20:44,Dufferin St / Bloor St,2087,Casual Member
14877409,403,7044,02/01/2022 20:22,Church St / Alexander St,7050,02/01/2022 20:29,Richmond St E / Jarvis St Green P,5576,Annual Member
14877411,277,7422,02/01/2022 20:23,Tyndall Ave / King St W - SMART,7524,02/01/2022 20:27,Lisgar Park,632,Annual Member
14877412,1953,7072,02/01/2022 20:23,Fleet St / Bathurst St,7114,02/01/2022 20:56,Carlton St / Parliament St,767,Casual Member
14877413,553,7007,02/01/2022 20:23,College St / Huron St,7281,02/01/2022 20:32,Charles St W / Balmuto St - SMART,4846,Annual Member
14877414,1537,7491,02/01/2022 20:24,D'Arcy St / Spadina Ave - SMART,7662,02/01/2022 20:50,Beaty Ave / Queen St W,2185,Annual Member
14877416,558,7660,02/01/2022 20:25,285 Victoria St,7042,02/01/2022 20:35,Sherbourne St / Wellesley St E,2983,Casual Member
14877419,622,7250,02/01/2022 20:25,St. George St / Russell St - SMART,7270,02/01/2022 20:36,Church St / Dundas St E - SMART,3287,Annual Member
14877420,1811,7037,02/01/2022 20:26,Bathurst St / Dundas St W,7157,02/01/2022 20:56,Dufferin St / Bloor St,2669,Casual Member
14877421,289,7298,02/01/2022 20:26,Bathurst St / Adelaide St W,7072,02/01/2022 20:31,Fleet St / Bathurst St,3802,Annual Member
14877418,2353,7253,02/01/2022 20:26,John St  / Mercer St - SMART,7077,02/01/2022 21:05,College Park South,1300,Casual Member
14877424,289,7027,02/01/2022 20:27,Beverley  St / Dundas St W,7542,02/01/2022 20:31,Queen St W / John St,3130,Casual Member
14877426,332,7007,02/01/2022 20:27,College St / Huron St,7668,02/01/2022 20:33,Simcoe St / Dundas St W - SMART,1846,Annual Member
14877434,605,7469,02/01/2022 20:29,Wellington St W / York St,7160,02/01/2022 20:39,King St W / Tecumseth St,2979,Annual Member
14877438,469,7006,02/01/2022 20:29,Bay St / College St (East Side),7542,02/01/2022 20:37,Queen St W / John St,5670,Annual Member
14877439,308,7548,02/01/2022 20:29,St Joseph St / Bay St - SMART,7066,02/01/2022 20:35,Willcocks St / St. George St,4837,Annual Member
14877440,1331,7382,02/01/2022 20:29,Simcoe St / Adelaide St W,7311,02/01/2022 20:52,Sherbourne St / Isabella St,6573,Annual Member
14877442,822,7253,02/01/2022 20:30,John St  / Mercer St - SMART,7191,02/01/2022 20:43,Central Tech  (Harbord St),6530,Annual Member
14877443,500,7046,02/01/2022 20:30,Niagara St / Richmond St W,7000,02/01/2022 20:39,Fort York  Blvd / Capreol Ct,5873,Casual Member
14877444,766,7275,02/01/2022 20:31,Queen St W / James St,7372,02/01/2022 20:43,Adelaide St W / Portland St,4639,Annual Member
14877445,675,7062,02/01/2022 20:31,University Ave / College St (West),7143,02/01/2022 20:42,Kendal Ave / Bernard Ave,906,Annual Member
14877446,551,7333,02/01/2022 20:32,King St E / Victoria St,7076,02/01/2022 20:41,York St / Queens Quay W,3315,Casual Member
14877447,593,7191,02/01/2022 20:32,Central Tech  (Harbord St),7006,02/01/2022 20:41,Bay St / College St (East Side),3876,Annual Member
14877448,883,7022,02/01/2022 20:33,Simcoe St / Queen St W,7191,02/01/2022 20:47,Central Tech  (Harbord St),2249,Casual Member
14877451,297,7457,02/01/2022 20:33,Queen's Park Cres W / Hoskin Ave,7030,02/01/2022 20:38,Bay St / Wellesley St W,5959,Casual Member
14877452,1101,7338,02/01/2022 20:33,Logan Ave / Bain Ave,7104,02/01/2022 20:52,King St E / River St,2655,Annual Member
14877454,583,7245,02/01/2022 20:34,Tecumseth St / Queen St W - SMART,7329,02/01/2022 20:43,Crawford St / Queen St W,4046,Casual Member
14877455,807,7207,02/01/2022 20:34,Dundas St W / Crawford St,7322,02/01/2022 20:47,King St W / Brant St,339,Casual Member
14877456,357,7034,02/01/2022 20:34,Church St / Bloor St E,7089,02/01/2022 20:40,Church St  / Wood St,5779,Annual Member
14877457,747,7038,02/01/2022 20:34,Dundas St W / Yonge St,7131,02/01/2022 20:47,Taddle Creek Park,3596,Casual Member
14877458,480,7282,02/01/2022 20:35,Adelaide St W / Bay St - SMART,7291,02/01/2022 20:43,190 Queens Quay E,4249,Annual Member
14877459,956,7518,02/01/2022 20:35,Lake Shore Blvd W / Colborne Lodge Dr,7288,02/01/2022 20:51,Humber Bay Shores Park West,6581,Annual Member
14877460,319,7055,02/01/2022 20:35,Jarvis St / Carlton St,7475,02/01/2022 20:41,Jarvis St / Richmond St E,519,Casual Member
14877461,448,7059,02/01/2022 20:36,Front St W / Blue Jays Way,7118,02/01/2022 20:44,King St W / Bay St (East Side),1785,Annual Member
14877462,668,7149,02/01/2022 20:36,Yarmouth Rd / Christie St,7251,02/01/2022 20:47,The Royal Ontario Museum (Bloor St Entrance),4246,Casual Member
14877463,960,7240,02/01/2022 20:37,Bloor St W / Shaw Ave - SMART,7369,02/01/2022 20:53,Dupont St / Emerson Ave SMART,232,Annual Member
14877464,533,7246,02/01/2022 20:37,Yonge St / Bloor St,7014,02/01/2022 20:45,Sherbourne St / Carlton St (Allan Gardens),5049,Annual Member
14877465,226,7391,02/01/2022 20:37,Yonge St / Dundas Sq,7267,02/01/2022 20:41,Dundas St E / Pembroke St - SMART,3139,Casual Member
14877466,126,7431,02/01/2022 20:37,Gerrard St E / Leslie St,7337,02/01/2022 20:39,Gerrard Square Mall (1010 Gerrard St E),104,Annual Member
14877467,2001,7570,02/01/2022 20:37,Carlaw Ave / Dundas St E,7570,02/01/2022 21:11,Carlaw Ave / Dundas St E,457,Annual Member
14877468,458,7230,02/01/2022 20:38,Garden Ave / Roncesvalles Ave,7232,02/01/2022 20:45,Queen St W  /  Fuller Ave - SMART,2878,Annual Member
14877469,462,7657,02/01/2022 20:38,1 Market St - SMART,7013,02/01/2022 20:46,Scott St / The Esplanade,4369,Annual Member
14877470,1886,7132,02/01/2022 20:38,Kendal Ave / Spadina Rd,7252,02/01/2022 21:10,Robert St / Bloor St W - SMART,6225,Casual Member
14877471,78,7657,02/01/2022 20:39,1 Market St - SMART,7657,02/01/2022 20:40,1 Market St - SMART,1989,Annual Member
14877472,1599,7018,02/01/2022 20:40,Bremner Blvd / Rees St,7207,02/01/2022 21:06,Dundas St W / Crawford St,282,Annual Member
14877474,1083,7048,02/01/2022 20:40,Front St W / Yonge St (Hockey Hall of Fame),7038,02/01/2022 20:58,Dundas St W / Yonge St,4520,Casual Member
14877475,664,7144,02/01/2022 20:40,Palmerston Ave / Vermont Ave,7196,02/01/2022 20:51,Roxton Rd / Harbord St,2761,Annual Member
14877476,579,7657,02/01/2022 20:41,1 Market St - SMART,7383,02/01/2022 20:50,12 Harbour St,233,Annual Member
14877477,501,7280,02/01/2022 20:42,Charles St E / Jarvis St - SMART,7389,02/01/2022 20:50,College Park- Gerrard Entrance,5006,Annual Member
14877478,463,7323,02/01/2022 20:42,457 King St. W. at Spadina,7534,02/01/2022 20:50,Walnut Ave / Queen St W,18,Annual Member
14877479,1845,7171,02/01/2022 20:42,Ontario Place Blvd / Lake Shore Blvd W (East),7150,02/01/2022 21:13,Dufferin St / Sylvan Av (Dufferin Grove Park),3994,Casual Member
14877480,416,7501,02/01/2022 20:43,Humberside Grounds - SMART,7581,02/01/2022 20:50,High Park Ave / Dundas St W,2042,Annual Member
14877481,381,7324,02/01/2022 20:44,King St W / Charlotte St (West Side),7333,02/01/2022 20:50,King St E / Victoria St,5711,Casual Member
14877482,449,7001,02/01/2022 20:44,Wellesley Station Green P,7014,02/01/2022 20:52,Sherbourne St / Carlton St (Allan Gardens),6521,Annual Member
14877483,362,7058,02/01/2022 20:45,Huron/ Harbord St,7248,02/01/2022 20:51,Baldwin Ave / Spadina Ave - SMART,5756,Annual Member
14877484,639,7250,02/01/2022 20:45,St. George St / Russell St - SMART,7281,02/01/2022 20:55,Charles St W / Balmuto St - SMART,398,Casual Member
14877485,1154,7023,02/01/2022 20:45,College St / Borden St,7459,02/01/2022 21:04,St Clair Ave W / Winona Ave,607,Annual Member
14877486,182,7542,02/01/2022 20:45,Queen St W / John St,7027,02/01/2022 20:48,Beverley  St / Dundas St W,3130,Casual Member
14877487,727,7196,02/01/2022 20:46,Roxton Rd / Harbord St,7521,02/01/2022 20:58,Emerson Ave / Bloor St W,2377,Annual Member
14877488,691,7048,02/01/2022 20:46,Front St W / Yonge St (Hockey Hall of Fame),7038,02/01/2022 20:58,Dundas St W / Yonge St,5566,Casual Member
14877489,1519,7199,02/01/2022 20:46,College St / Markham St,7465,02/01/2022 21:11,Russell Hill Rd / St Clair Ave W,4742,Casual Member
14877490,556,7029,02/01/2022 20:47,Bay St / Bloor St W (East Side),7410,02/01/2022 20:56,Howard St / Rose Ave,2956,Annual Member
14877492,1621,7251,02/01/2022 20:48,The Royal Ontario Museum (Bloor St Entrance),7069,02/01/2022 21:15,Queen St W / Spadina Ave,4246,Casual Member
14877493,492,7027,02/01/2022 20:48,Beverley  St / Dundas St W,7058,02/01/2022 20:56,Huron/ Harbord St,3399,Casual Member
14877494,1605,7025,02/01/2022 20:48,Ted Rogers Way / Bloor St E,7685,02/01/2022 21:15,NULL,4392,Annual Member
14877495,1711,7324,02/01/2022 20:50,King St W / Charlotte St (West Side),7042,02/01/2022 21:18,Sherbourne St / Wellesley St E,5449,Casual Member
14877496,507,7030,02/01/2022 20:50,Bay St / Wellesley St W,7028,02/01/2022 20:59,Gould St / Mutual St,5959,Casual Member
14877497,430,7581,02/01/2022 20:50,High Park Ave / Dundas St W,7438,02/01/2022 20:57,High Park Subway,2042,Annual Member
14877498,1124,7667,02/01/2022 20:50,Spadina Ave / Sussex Ave - SMART,7136,02/01/2022 21:09,Queen St W / Close Ave,630,Annual Member
14877499,1800,7288,02/01/2022 20:52,Humber Bay Shores Park West,7411,02/01/2022 21:22,Little Norway Park,6840,Annual Member
14877500,376,7368,02/01/2022 20:52,Lisgar St / Dundas St SMART,7534,02/01/2022 20:58,Walnut Ave / Queen St W,43,Casual Member
14877501,767,7018,02/01/2022 20:52,Bremner Blvd / Rees St,7426,02/01/2022 21:05,Fleet St / Garrison Rd (Fort York),4620,Annual Member
14877502,745,7312,02/01/2022 20:52,Amelia St. / Sumach St.,7014,02/01/2022 21:05,Sherbourne St / Carlton St (Allan Gardens),6220,Annual Member
14877503,421,7130,02/01/2022 20:53,Davenport Rd / Bedford Rd,7252,02/01/2022 21:00,Robert St / Bloor St W - SMART,1040,Annual Member
14877504,166,7007,02/01/2022 20:53,College St / Huron St,7285,02/01/2022 20:56,Spadina Ave / Harbord St - SMART,1208,Annual Member
14877506,2582,7157,02/01/2022 20:56,Dufferin St / Bloor St,7152,02/01/2022 21:39,Ossington Ave / Bloor St W,2669,Casual Member
14877507,1243,7407,02/01/2022 20:56,University Ave / Queen St W,7003,02/01/2022 21:17,Madison Ave / Bloor St W,1620,Annual Member
14877508,384,7017,02/01/2022 20:57,Widmer St / Adelaide St W,7049,02/01/2022 21:04,Queen St W / Portland St,5073,Annual Member
14877509,749,7037,02/01/2022 20:57,Bathurst St / Dundas St W,7409,02/01/2022 21:10,Isabella St / Church St,1575,Annual Member
14877510,1422,7467,02/01/2022 20:58,Lower Simcoe St / Bremner Blvd,7329,02/01/2022 21:22,Crawford St / Queen St W,4697,Annual Member
14877511,515,7474,02/01/2022 20:58,Clarence Square,7298,02/01/2022 21:07,Bathurst St / Adelaide St W,6905,Annual Member
14877512,1347,7020,02/01/2022 20:58,Phoebe St / Spadina Ave,7467,02/01/2022 21:21,Lower Simcoe St / Bremner Blvd,5630,Casual Member
14877513,1338,7020,02/01/2022 20:58,Phoebe St / Spadina Ave,7467,02/01/2022 21:21,Lower Simcoe St / Bremner Blvd,5840,Casual Member
14877514,811,7038,02/01/2022 20:58,Dundas St W / Yonge St,7038,02/01/2022 21:12,Dundas St W / Yonge St,4520,Casual Member
14877515,378,7232,02/01/2022 20:59,Queen St W  /  Fuller Ave - SMART,7231,02/01/2022 21:05,Wright / Sorauren (Sorauren Park) - SMART,2878,Annual Member
14877516,526,7177,02/01/2022 20:59,East Liberty St / Pirandello St,7160,02/01/2022 21:07,King St W / Tecumseth St,1415,Casual Member
14877517,1169,7329,02/01/2022 20:59,Crawford St / Queen St W,7521,02/01/2022 21:19,Emerson Ave / Bloor St W,4046,Casual Member
14877519,1037,7570,02/01/2022 21:00,Carlaw Ave / Dundas St E,7475,02/01/2022 21:17,Jarvis St / Richmond St E,2875,Annual Member
14877520,683,7078,02/01/2022 21:00,College St / Major St,7089,02/01/2022 21:11,Church St  / Wood St,3342,Annual Member
14877521,413,7599,02/01/2022 21:00,Richmond St W / York St,7684,02/01/2022 21:07,NULL,6543,Annual Member
14877525,411,7462,02/01/2022 21:02,Richmond St E / Yonge St,7542,02/01/2022 21:09,Queen St W / John St,5222,Casual Member
14877527,460,7508,02/01/2022 21:03,Berkeley St / Dundas St E - SMART,7042,02/01/2022 21:10,Sherbourne St / Wellesley St E,2717,Annual Member
14877530,395,7462,02/01/2022 21:03,Richmond St E / Yonge St,7028,02/01/2022 21:10,Gould St / Mutual St,5163,Annual Member
14877531,300,7469,02/01/2022 21:04,Wellington St W / York St,7324,02/01/2022 21:09,King St W / Charlotte St (West Side),215,Annual Member
14877537,700,7284,02/01/2022 21:05,University Ave / King St W - SMART,7682,02/01/2022 21:16,NULL,3998,Annual Member
14877544,416,7271,02/01/2022 21:06,Yonge St / Alexander St - SMART,7280,02/01/2022 21:13,Charles St E / Jarvis St - SMART,6394,Annual Member
14877545,682,7523,02/01/2022 21:06,Lynn Williams St / East Liberty St - SMART,7176,02/01/2022 21:18,Bathurst St / Fort York Blvd,3984,Annual Member
14877546,371,7298,02/01/2022 21:07,Bathurst St / Adelaide St W,7000,02/01/2022 21:13,Fort York  Blvd / Capreol Ct,1728,Annual Member
14877547,1131,7160,02/01/2022 21:08,King St W / Tecumseth St,7072,02/01/2022 21:27,Fleet St / Bathurst St,2979,Casual Member
14877548,346,7236,02/01/2022 21:08,Thompson St / Broadview Ave - SMART,7575,02/01/2022 21:14,Bayview Ave / Lawren Harris Square,6283,Casual Member
14877549,850,7027,02/01/2022 21:08,Beverley  St / Dundas St W,7406,02/01/2022 21:22,Victoria St / Queen St E,6420,Annual Member
14877550,769,7112,02/01/2022 21:09,Liberty St / Fraser Ave Green P,7072,02/01/2022 21:21,Fleet St / Bathurst St,5999,Casual Member
14877551,1262,7002,02/01/2022 21:09,St. George St / Bloor St W,7366,02/01/2022 21:30,Fort York Blvd / Bathurst St SMART,6058,Casual Member
14877552,401,7298,02/01/2022 21:09,Bathurst St / Adelaide St W,7533,02/01/2022 21:15,Housey St / Dan Leckie Way,193,Annual Member
14877553,1348,7252,02/01/2022 21:11,Robert St / Bloor St W - SMART,7252,02/01/2022 21:33,Robert St / Bloor St W - SMART,6225,Casual Member
14877554,1362,7006,02/01/2022 21:11,Bay St / College St (East Side),7596,02/01/2022 21:33,Langford Ave / Danforth Ave - SMART,5333,Annual Member
14877555,238,7270,02/01/2022 21:12,Church St / Dundas St E - SMART,7418,02/01/2022 21:16,College Park - Yonge St Entrance,2019,Annual Member
14877556,906,7687,02/01/2022 21:13,NULL,7252,02/01/2022 21:28,Robert St / Bloor St W - SMART,731,Casual Member
14877557,656,7547,02/01/2022 21:14,Orde St / McCaul St,7281,02/01/2022 21:25,Charles St W / Balmuto St - SMART,6439,Annual Member
14877558,1661,7069,02/01/2022 21:16,Queen St W / Spadina Ave,7474,02/01/2022 21:43,Clarence Square,4246,Casual Member
14877559,1308,7551,02/01/2022 21:16,The Esplanade / Hahn Pl,7272,02/01/2022 21:38,Yonge St / Dundonald St - SMART,6267,Annual Member
14877560,528,7278,02/01/2022 21:16,Mallon Ave / Jones Ave -SMART,7681,02/01/2022 21:25,25 Booth Ave,5718,Casual Member
14877561,786,7240,02/01/2022 21:18,Bloor St W / Shaw Ave - SMART,7526,02/01/2022 21:31,Bartlett Parkette,1579,Annual Member
14877562,442,7256,02/01/2022 21:18,Vanauley St / Queen St W - SMART,7682,02/01/2022 21:25,NULL,3640,Casual Member
14877563,636,7248,02/01/2022 21:18,Baldwin Ave / Spadina Ave - SMART,7030,02/01/2022 21:29,Bay St / Wellesley St W,414,Annual Member
14877564,477,7148,02/01/2022 21:18,King St W / Joe Shuster Way,7568,02/01/2022 21:26,Jameson Ave / Queen St W,6472,Casual Member
14877565,570,7469,02/01/2022 21:19,Wellington St W / York St,7027,02/01/2022 21:28,Beverley  St / Dundas St W,5233,Annual Member
