Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
14824543,1612,7603,01/07/2022 14:02,O'Connor Dr / Curity Ave - SMART,7093,01/07/2022 14:29,Danforth Ave / Gough Ave,6076,Annual Member
14824544,258,7069,01/07/2022 14:02,Queen St W / Spadina Ave,7491,01/07/2022 14:07,D'Arcy St / Spadina Ave - SMART,670,Casual Member
14824545,320,7024,01/07/2022 14:03,Dundonald St / Church St,7031,01/07/2022 14:08,Jarvis St / Isabella St,3204,Annual Member
14824546,786,7263,01/07/2022 14:03,Walton St / Elizabeth St - SMART,7536,01/07/2022 14:16,Palmerston Ave / Dundas St W,3957,Casual Member
14824547,424,7027,01/07/2022 14:03,Beverley  St / Dundas St W,7000,01/07/2022 14:10,Fort York  Blvd / Capreol Ct,2538,Casual Member
14824548,205,7491,01/07/2022 14:03,D'Arcy St / Spadina Ave - SMART,7545,01/07/2022 14:06,Baldwin St / Henry St,5295,Annual Member
14824549,1195,7032,01/07/2022 14:03,Augusta Ave / Dundas St W,7011,01/07/2022 14:23,Wellington St W / Portland St,6844,Annual Member
14824550,967,7443,01/07/2022 14:04,Dundas St E / George St,7293,01/07/2022 14:20,College St / McCaul St,715,Casual Member
14824551,1659,7497,01/07/2022 14:04,128 Sterling Ave - SMART,7146,01/07/2022 14:32,Christie St / Benson Ave (Wychwood Barns),4468,Annual Member
14824552,576,7339,01/07/2022 14:05,Carlaw Ave / Strathcona Ave,7339,01/07/2022 14:15,Carlaw Ave / Strathcona Ave,4728,Casual Member
14824553,575,7071,01/07/2022 14:05,161 Bleecker St (South of Wellesley),7045,01/07/2022 14:15,Bond St / Queen St E,4572,Annual Member
14824554,944,7372,01/07/2022 14:06,Adelaide St W / Portland St,7685,01/07/2022 14:22,NULL,1957,Casual Member
14824555,156,7419,01/07/2022 14:07,Bloor St W / Huron St,7058,01/07/2022 14:09,Huron/ Harbord St,1935,Annual Member
14824556,354,7535,01/07/2022 14:07,Wolsley St / Palmerston Ave - SMART,7639,01/07/2022 14:13,135 Queens Wharf  - SMART,3568,Annual Member
14824557,411,7049,01/07/2022 14:07,Queen St W / Portland St,7189,01/07/2022 14:14,Augusta Ave / Denison Sq,5761,Annual Member
14824558,1918,7272,01/07/2022 14:07,Yonge St / Dundonald St - SMART,7596,01/07/2022 14:39,Langford Ave / Danforth Ave - SMART,15,Casual Member
14824559,1543,7579,01/07/2022 14:07,Glebe Rd W / Yonge St,7095,01/07/2022 14:33,Danforth Ave / Ellerbeck St,6401,Casual Member
14824560,1345,7491,01/07/2022 14:07,D'Arcy St / Spadina Ave - SMART,7491,01/07/2022 14:30,D'Arcy St / Spadina Ave - SMART,6514,Casual Member
14824561,1353,7430,01/07/2022 14:07,Marilyn Bell Park Tennis Court,7216,01/07/2022 14:30,Wellington St W / Stafford St,3090,Casual Member
14824562,251,7457,01/07/2022 14:08,Queen's Park Cres W / Hoskin Ave,7384,01/07/2022 14:13,Cumberland Ave / Bay St SMART,6239,Annual Member
14824563,365,7196,01/07/2022 14:08,Roxton Rd / Harbord St,7150,01/07/2022 14:14,Dufferin St / Sylvan Av (Dufferin Grove Park),6675,Casual Member
14824564,297,7535,01/07/2022 14:09,Wolsley St / Palmerston Ave - SMART,7032,01/07/2022 14:14,Augusta Ave / Dundas St W,5644,Annual Member
14824565,200,7656,01/07/2022 14:09,Bloor St W / Brock Ave,7687,01/07/2022 14:12,NULL,4749,Annual Member
14824566,294,7126,01/07/2022 14:09,Yonge St / Yorkville Ave,7001,01/07/2022 14:14,Wellesley Station Green P,1287,Annual Member
14824567,445,7058,01/07/2022 14:10,Huron/ Harbord St,7004,01/07/2022 14:17,University Ave / Elm St,4160,Annual Member
14824568,535,7077,01/07/2022 14:10,College Park South,7026,01/07/2022 14:19,Bay St / St. Joseph St,3033,Annual Member
14824569,435,7044,01/07/2022 14:11,Church St / Alexander St,7578,01/07/2022 14:18,Oak St / Parliament St,5138,Annual Member
14824570,560,7136,01/07/2022 14:11,Queen St W / Close Ave,7160,01/07/2022 14:21,King St W / Tecumseth St,6566,Casual Member
14824571,761,7164,01/07/2022 14:12,Gould St / Yonge St (Ryerson University),7406,01/07/2022 14:24,Victoria St / Queen St E,6735,Casual Member
14824572,1236,7387,01/07/2022 14:12,Mortimer Ave / Carlaw Ave SMART,7029,01/07/2022 14:32,Bay St / Bloor St W (East Side),6309,Annual Member
14824573,791,7042,01/07/2022 14:12,Sherbourne St / Wellesley St E,7047,01/07/2022 14:25,University Ave / Gerrard St W (East Side),2960,Annual Member
14824574,1269,7167,01/07/2022 14:12,Queen St E / George St (Moss Park),7443,01/07/2022 14:33,Dundas St E / George St,5561,Casual Member
14824575,383,7090,01/07/2022 14:12,Danforth Ave / Lamb Ave,7450,01/07/2022 14:19,Carlaw Ave / Danforth Ave,699,Annual Member
14824576,387,7176,01/07/2022 14:12,Bathurst St / Fort York Blvd,7468,01/07/2022 14:19,Front St / Simcoe St,1645,Annual Member
14824577,462,7011,01/07/2022 14:12,Wellington St W / Portland St,7284,01/07/2022 14:20,University Ave / King St W - SMART,3812,Casual Member
14824578,867,7017,01/07/2022 14:13,Widmer St / Adelaide St W,7131,01/07/2022 14:27,Taddle Creek Park,5704,Annual Member
14824579,1160,7545,01/07/2022 14:13,Baldwin St / Henry St,7132,01/07/2022 14:32,Kendal Ave / Spadina Rd,5295,Annual Member
14824580,588,7042,01/07/2022 14:13,Sherbourne St / Wellesley St E,7045,01/07/2022 14:23,Bond St / Queen St E,1436,Annual Member
14824581,313,7199,01/07/2022 14:13,College St / Markham St,7192,01/07/2022 14:19,Harbord St / Clinton St,3984,Annual Member
14824583,941,7033,01/07/2022 14:14,Union Station,7202,01/07/2022 14:30,Queen St W / York St (City Hall),6541,Casual Member
14824584,195,7246,01/07/2022 14:14,Yonge St / Bloor St,7001,01/07/2022 14:18,Wellesley Station Green P,2310,Annual Member
14824585,1068,7008,01/07/2022 14:14,Wellesley St / Queen's Park Cres,7144,01/07/2022 14:32,Palmerston Ave / Vermont Ave,5859,Annual Member
14824586,568,7126,01/07/2022 14:14,Yonge St / Yorkville Ave,7021,01/07/2022 14:24,Bay St / Albert St,2269,Annual Member
14824587,132,7384,01/07/2022 14:15,Cumberland Ave / Bay St SMART,7251,01/07/2022 14:17,The Royal Ontario Museum (Bloor St Entrance),6068,Annual Member
14824588,356,7030,01/07/2022 14:15,Bay St / Wellesley St W,7063,01/07/2022 14:21,Queen's Park / Bloor St W,5072,Annual Member
14824589,422,7372,01/07/2022 14:16,Adelaide St W / Portland St,7334,01/07/2022 14:23,Simcoe St / Wellington St North,6094,Annual Member
14824590,621,7012,01/07/2022 14:16,Elizabeth St / Edward St (Bus Terminal),7048,01/07/2022 14:27,Front St W / Yonge St (Hockey Hall of Fame),4417,Annual Member
14824591,268,7202,01/07/2022 14:16,Queen St W / York St (City Hall),7389,01/07/2022 14:21,College Park- Gerrard Entrance,5086,Annual Member
14824592,1957,7270,01/07/2022 14:16,Church St / Dundas St E - SMART,7435,01/07/2022 14:49,Rushton Rd / St Clair Ave W,5598,Casual Member
14824593,479,7027,01/07/2022 14:16,Beverley  St / Dundas St W,7006,01/07/2022 14:24,Bay St / College St (East Side),4941,Annual Member
14824594,893,7151,01/07/2022 14:17,Essex St / Christie St - SMART,7151,01/07/2022 14:32,Essex St / Christie St - SMART,6329,Annual Member
14824595,905,7418,01/07/2022 14:17,College Park - Yonge St Entrance,7260,01/07/2022 14:32,Spadina Ave / Adelaide St W,6527,Casual Member
14824596,244,7104,01/07/2022 14:17,King St E / River St,7110,01/07/2022 14:21,Queen St E / Berkeley St,5185,Casual Member
14824597,372,7549,01/07/2022 14:17,439 Sherbourne St,7163,01/07/2022 14:23,Yonge St / Wood St,4416,Annual Member
14824598,286,7271,01/07/2022 14:17,Yonge St / Alexander St - SMART,7014,01/07/2022 14:22,Sherbourne St / Carlton St (Allan Gardens),5195,Annual Member
14824599,412,7418,01/07/2022 14:18,College Park - Yonge St Entrance,7578,01/07/2022 14:24,Oak St / Parliament St,4093,Annual Member
14824600,499,7458,01/07/2022 14:18,Church St / Lombard St,7079,01/07/2022 14:26,McGill St / Church St,6485,Annual Member
14824601,389,7409,01/07/2022 14:18,Isabella St / Church St,7274,01/07/2022 14:25,Queen's Park Cres E / Grosvenor St - SMART,5592,Casual Member
14824602,1131,7001,01/07/2022 14:18,Wellesley Station Green P,7061,01/07/2022 14:37,Dalton Rd / Bloor St W,1287,Annual Member
14824603,1280,7180,01/07/2022 14:19,Lansdowne Subway Station,7566,01/07/2022 14:40,Weston Rd / St Clair Ave W - SMART,5025,Annual Member
14824605,299,7000,01/07/2022 14:19,Fort York  Blvd / Capreol Ct,7398,01/07/2022 14:24,York St / Lakeshore St W - South,4984,Annual Member
14824606,343,7531,01/07/2022 14:20,541 Huron St - SMART,7126,01/07/2022 14:25,Yonge St / Yorkville Ave,6325,Annual Member
14824607,320,7101,01/07/2022 14:20,Lower Sherbourne St / The Esplanade,7013,01/07/2022 14:25,Scott St / The Esplanade,4447,Annual Member
14824608,445,7065,01/07/2022 14:20,Dundas St E / Parliament St,7292,01/07/2022 14:28,Granby St / Church St - SMART,330,Casual Member
14824609,202,7311,01/07/2022 14:20,Sherbourne St / Isabella St,7113,01/07/2022 14:24,Parliament St / Aberdeen Ave,2451,Annual Member
14824610,698,7312,01/07/2022 14:21,Amelia St. / Sumach St.,7038,01/07/2022 14:32,Dundas St W / Yonge St,5693,Annual Member
14824611,745,7352,01/07/2022 14:21,Cosburn Ave / Donlands Ave,7351,01/07/2022 14:33,Pretoria Av / Broadview Av,2107,Annual Member
14824612,1131,7302,01/07/2022 14:22,Winona Dr / Davenport Rd,7193,01/07/2022 14:40,Queen St W / Gladstone Ave,2870,Annual Member
14824613,235,7298,01/07/2022 14:22,Bathurst St / Adelaide St W,7046,01/07/2022 14:25,Niagara St / Richmond St W,3872,Annual Member
14824614,1386,7685,01/07/2022 14:22,NULL,7072,01/07/2022 14:45,Fleet St / Bathurst St,1957,Casual Member
14824615,832,7357,01/07/2022 14:22,Lake Shore Blvd E / Leslie St,7261,01/07/2022 14:36,Queens Quay E / Lower Sherbourne St,5240,Annual Member
14824616,819,7061,01/07/2022 14:23,Dalton Rd / Bloor St W,7030,01/07/2022 14:36,Bay St / Wellesley St W,3868,Annual Member
14824617,231,7026,01/07/2022 14:23,Bay St / St. Joseph St,7006,01/07/2022 14:26,Bay St / College St (East Side),3033,Annual Member
14824618,199,7027,01/07/2022 14:23,Beverley  St / Dundas St W,7022,01/07/2022 14:26,Simcoe St / Queen St W,3209,Annual Member
14824619,1178,7675,01/07/2022 14:23,1525 Dundas St,7160,01/07/2022 14:42,King St W / Tecumseth St,6562,Annual Member
14824620,203,7469,01/07/2022 14:23,Wellington St W / York St,7599,01/07/2022 14:27,Richmond St W / York St,5861,Casual Member
14824621,847,7011,01/07/2022 14:23,Wellington St W / Portland St,7366,01/07/2022 14:38,Fort York Blvd / Bathurst St SMART,6844,Annual Member
14824622,304,7031,01/07/2022 14:24,Jarvis St / Isabella St,7089,01/07/2022 14:29,Church St  / Wood St,3204,Annual Member
14824623,158,7489,01/07/2022 14:25,Sumach St  / Queen St E,7100,01/07/2022 14:27,Dundas St E / Regent Park Blvd,5878,Annual Member
14824624,298,7382,01/07/2022 14:25,Simcoe St / Adelaide St W,7599,01/07/2022 14:30,Richmond St W / York St,4970,Annual Member
14824625,411,7025,01/07/2022 14:25,Ted Rogers Way / Bloor St E,7163,01/07/2022 14:32,Yonge St / Wood St,2724,Annual Member
14824626,596,7543,01/07/2022 14:25,Nassau St / Bellevue Ave,7297,01/07/2022 14:35,Havelock St / Dufferin Park,5310,Annual Member
14824627,380,7406,01/07/2022 14:26,Victoria St / Queen St E,7164,01/07/2022 14:32,Gould St / Yonge St (Ryerson University),6735,Casual Member
14824628,1072,7017,01/07/2022 14:27,Widmer St / Adelaide St W,7243,01/07/2022 14:45,Exhibition GO Station,5744,Annual Member
14824629,973,7599,01/07/2022 14:27,Richmond St W / York St,7077,01/07/2022 14:43,College Park South,3612,Casual Member
14824631,807,7148,01/07/2022 14:28,King St W / Joe Shuster Way,7184,01/07/2022 14:41,Ossington Ave / College St,6138,Casual Member
14824632,517,7280,01/07/2022 14:28,Charles St E / Jarvis St - SMART,7263,01/07/2022 14:36,Walton St / Elizabeth St - SMART,2789,Annual Member
14824633,727,7006,01/07/2022 14:28,Bay St / College St (East Side),7006,01/07/2022 14:40,Bay St / College St (East Side),4941,Annual Member
14824634,478,7048,01/07/2022 14:28,Front St W / Yonge St (Hockey Hall of Fame),7275,01/07/2022 14:36,Queen St W / James St,6754,Annual Member
14824635,384,7189,01/07/2022 14:29,Augusta Ave / Denison Sq,7049,01/07/2022 14:35,Queen St W / Portland St,5761,Annual Member
14824637,1234,7299,01/07/2022 14:29,Mill St / Parliament St,7248,01/07/2022 14:49,Baldwin Ave / Spadina Ave - SMART,5671,Annual Member
14824638,605,7052,01/07/2022 14:29,Wellington St W / Bay St,7072,01/07/2022 14:39,Fleet St / Bathurst St,4243,Annual Member
14824641,297,7391,01/07/2022 14:30,Yonge St / Dundas Sq,7333,01/07/2022 14:35,King St E / Victoria St,5378,Casual Member
14824643,2599,7491,01/07/2022 14:30,D'Arcy St / Spadina Ave - SMART,7248,01/07/2022 15:13,Baldwin Ave / Spadina Ave - SMART,6514,Casual Member
14824645,902,7302,01/07/2022 14:30,Winona Dr / Davenport Rd,7174,01/07/2022 14:45,Bloor St W / Dundas St W,5308,Annual Member
14824646,1311,7250,01/07/2022 14:30,St. George St / Russell St - SMART,7163,01/07/2022 14:52,Yonge St / Wood St,6751,Casual Member
14824647,323,7363,01/07/2022 14:31,Wells Hill Ave / St Clair Ave W,7528,01/07/2022 14:36,Spadina Rd / Austin Terrace,3416,Annual Member
14824648,778,7034,01/07/2022 14:31,Church St / Bloor St E,7034,01/07/2022 14:44,Church St / Bloor St E,6742,Casual Member
14824649,483,7006,01/07/2022 14:32,Bay St / College St (East Side),7007,01/07/2022 14:40,College St / Huron St,3033,Annual Member
14824650,932,7671,01/07/2022 14:32,Yonge St / Montgomery Ave - SMART,7619,01/07/2022 14:47,Braemar Ave / Eglinton Ave W,4196,Casual Member
14824651,627,7203,01/07/2022 14:32,Bathurst St/Queens Quay(Billy Bishop Airport),7069,01/07/2022 14:43,Queen St W / Spadina Ave,6073,Annual Member
14824652,489,7150,01/07/2022 14:32,Dufferin St / Sylvan Av (Dufferin Grove Park),7230,01/07/2022 14:41,Garden Ave / Roncesvalles Ave,6675,Casual Member
14824653,255,7547,01/07/2022 14:33,Orde St / McCaul St,7102,01/07/2022 14:37,Nelson St / Duncan St,3540,Annual Member
14824654,1208,7014,01/07/2022 14:33,Sherbourne St / Carlton St (Allan Gardens),7491,01/07/2022 14:53,D'Arcy St / Spadina Ave - SMART,5195,Annual Member
14824655,1483,7029,01/07/2022 14:33,Bay St / Bloor St W (East Side),7387,01/07/2022 14:58,Mortimer Ave / Carlaw Ave SMART,6309,Annual Member
14824656,1127,7202,01/07/2022 14:33,Queen St W / York St (City Hall),7189,01/07/2022 14:52,Augusta Ave / Denison Sq,6541,Casual Member
14824657,572,7006,01/07/2022 14:33,Bay St / College St (East Side),7027,01/07/2022 14:43,Beverley  St / Dundas St W,4058,Annual Member
14824658,527,7457,01/07/2022 14:33,Queen's Park Cres W / Hoskin Ave,7078,01/07/2022 14:42,College St / Major St,4801,Casual Member
14824659,854,7095,01/07/2022 14:33,Danforth Ave / Ellerbeck St,7337,01/07/2022 14:47,Gerrard Square Mall (1010 Gerrard St E),1318,Casual Member
14824662,348,7071,01/07/2022 14:33,161 Bleecker St (South of Wellesley),7163,01/07/2022 14:39,Yonge St / Wood St,2090,Annual Member
14824664,487,7030,01/07/2022 14:34,Bay St / Wellesley St W,7007,01/07/2022 14:42,College St / Huron St,848,Annual Member
14824665,415,7183,01/07/2022 14:34,St Clarens Ave / College St,7232,01/07/2022 14:41,Queen St W  /  Fuller Ave - SMART,2393,Casual Member
14824666,465,7508,01/07/2022 14:35,Berkeley St / Dundas St E - SMART,7391,01/07/2022 14:42,Yonge St / Dundas Sq,4402,Annual Member
14824667,626,7248,01/07/2022 14:35,Baldwin Ave / Spadina Ave - SMART,7021,01/07/2022 14:45,Bay St / Albert St,1443,Annual Member
14824668,2344,7351,01/07/2022 14:35,Pretoria Av / Broadview Av,7468,01/07/2022 15:14,Front St / Simcoe St,2572,Annual Member
14824669,227,7410,01/07/2022 14:35,Howard St / Rose Ave,7264,01/07/2022 14:39,Bloor St E / Huntley St - SMART,1513,Casual Member
14824670,104,7536,01/07/2022 14:35,Palmerston Ave / Dundas St W,7037,01/07/2022 14:37,Bathurst St / Dundas St W,5479,Casual Member
14824672,275,7065,01/07/2022 14:35,Dundas St E / Parliament St,7120,01/07/2022 14:40,Gerrard St E / River St,5068,Annual Member
14824674,95,7237,01/07/2022 14:36,Ward Ave / Wallace Ave,7237,01/07/2022 14:37,Ward Ave / Wallace Ave,2894,Casual Member
14824675,140,7002,01/07/2022 14:36,St. George St / Bloor St W,7066,01/07/2022 14:38,Willcocks St / St. George St,817,Casual Member
14824676,479,7164,01/07/2022 14:36,Gould St / Yonge St (Ryerson University),7163,01/07/2022 14:44,Yonge St / Wood St,6735,Casual Member
14824677,373,7088,01/07/2022 14:36,Danforth Ave / Coxwell Ave,7090,01/07/2022 14:43,Danforth Ave / Lamb Ave,5914,Annual Member
14824678,620,7261,01/07/2022 14:36,Queens Quay E / Lower Sherbourne St,7175,01/07/2022 14:47,HTO Park (Queens Quay W),5240,Annual Member
14824679,285,7198,01/07/2022 14:36,Queen St W / Cowan Ave,7210,01/07/2022 14:41,Mary McCormick Rec Centre (Sheridan Ave),2100,Annual Member
14824680,633,7534,01/07/2022 14:37,Walnut Ave / Queen St W,7189,01/07/2022 14:47,Augusta Ave / Denison Sq,6015,Annual Member
14824681,546,7542,01/07/2022 14:37,Queen St W / John St,7542,01/07/2022 14:46,Queen St W / John St,622,Annual Member
14824682,839,7037,01/07/2022 14:37,Bathurst St / Dundas St W,7143,01/07/2022 14:51,Kendal Ave / Bernard Ave,5199,Casual Member
14824683,297,7406,01/07/2022 14:37,Victoria St / Queen St E,7389,01/07/2022 14:42,College Park- Gerrard Entrance,1702,Annual Member
14824684,360,7037,01/07/2022 14:38,Bathurst St / Dundas St W,7011,01/07/2022 14:44,Wellington St W / Portland St,863,Casual Member
14824685,447,7639,01/07/2022 14:38,135 Queens Wharf  - SMART,7049,01/07/2022 14:46,Queen St W / Portland St,3568,Annual Member
14824686,1140,7529,01/07/2022 14:38,Symington Ave / Davenport Rd,7296,01/07/2022 14:57,Westmoreland Ave / Fernbank Ave,6078,Annual Member
14824687,653,7160,01/07/2022 14:38,King St W / Tecumseth St,7052,01/07/2022 14:49,Wellington St W / Bay St,5650,Annual Member
14824688,1962,7237,01/07/2022 14:38,Ward Ave / Wallace Ave,7020,01/07/2022 15:11,Phoebe St / Spadina Ave,5022,Casual Member
14824689,740,7171,01/07/2022 14:39,Ontario Place Blvd / Lake Shore Blvd W (East),7259,01/07/2022 14:51,Lower Spadina Ave / Lake Shore Blvd,2027,Casual Member
14824690,405,7508,01/07/2022 14:39,Berkeley St / Dundas St E - SMART,7472,01/07/2022 14:46,Dundas St E / Victoria St,1640,Annual Member
14824691,1179,7366,01/07/2022 14:39,Fort York Blvd / Bathurst St SMART,7049,01/07/2022 14:59,Queen St W / Portland St,6844,Annual Member
14824692,1777,7016,01/07/2022 14:39,Bay St / Queens Quay W (Ferry Terminal),7242,01/07/2022 15:09,Lake Shore Blvd W / Ontario Dr,4518,Annual Member
14824693,1753,7016,01/07/2022 14:40,Bay St / Queens Quay W (Ferry Terminal),7242,01/07/2022 15:09,Lake Shore Blvd W / Ontario Dr,1444,Casual Member
14824694,862,7004,01/07/2022 14:40,University Ave / Elm St,7199,01/07/2022 14:55,College St / Markham St,3727,Annual Member
14824695,1876,7095,01/07/2022 14:40,Danforth Ave / Ellerbeck St,7580,01/07/2022 15:11,Hillsdale Ave W / Yonge St,6401,Casual Member
14824696,236,7150,01/07/2022 14:40,Dufferin St / Sylvan Av (Dufferin Grove Park),7150,01/07/2022 14:44,Dufferin St / Sylvan Av (Dufferin Grove Park),5877,Annual Member
14824697,997,7566,01/07/2022 14:41,Weston Rd / St Clair Ave W - SMART,7583,01/07/2022 14:57,Eglinton Ave W / Scarlett Rd,6810,Annual Member
14824698,526,7009,01/07/2022 14:41,King St E / Jarvis St,7576,01/07/2022 14:49,Front St E / Bayview Avenue,1740,Annual Member
14824699,467,7001,01/07/2022 14:41,Wellesley Station Green P,7014,01/07/2022 14:49,Sherbourne St / Carlton St (Allan Gardens),2310,Casual Member
14824700,1778,7156,01/07/2022 14:41,Salem Ave / Bloor St W,7180,01/07/2022 15:11,Lansdowne Subway Station,498,Annual Member
14824701,1918,7032,01/07/2022 14:41,Augusta Ave / Dundas St W,7549,01/07/2022 15:13,439 Sherbourne St,5284,Casual Member
14824703,816,7034,01/07/2022 14:42,Church St / Bloor St E,7034,01/07/2022 14:55,Church St / Bloor St E,4168,Casual Member
14824704,789,7210,01/07/2022 14:42,Mary McCormick Rec Centre (Sheridan Ave),7192,01/07/2022 14:56,Harbord St / Clinton St,3316,Annual Member
14824705,4080,7437,01/07/2022 14:43,Concord Ave / Bloor St W,7119,01/07/2022 15:51,Sumach St / Carlton St. (Riverdale Farm),6221,Casual Member
14824706,419,7542,01/07/2022 14:43,Queen St W / John St,7389,01/07/2022 14:50,College Park- Gerrard Entrance,4105,Annual Member
14824707,587,7074,01/07/2022 14:43,King St E / Church St,7014,01/07/2022 14:53,Sherbourne St / Carlton St (Allan Gardens),159,Annual Member
14824708,420,7100,01/07/2022 14:44,Dundas St E / Regent Park Blvd,7391,01/07/2022 14:51,Yonge St / Dundas Sq,319,Annual Member
14824709,417,7209,01/07/2022 14:44,Ossington Ave / Harrison St,7193,01/07/2022 14:51,Queen St W / Gladstone Ave,6171,Casual Member
14824710,443,7480,01/07/2022 14:44,Neil McLellan Park,7517,01/07/2022 14:51,Ripley Ave / Ormskirk Ave,2074,Annual Member
14824711,680,7034,01/07/2022 14:44,Church St / Bloor St E,7034,01/07/2022 14:55,Church St / Bloor St E,6742,Casual Member
14824712,1182,7647,01/07/2022 14:45,Elm St/ University Ave (East Side),7322,01/07/2022 15:04,King St W / Brant St,311,Casual Member
14824713,391,7191,01/07/2022 14:45,Central Tech  (Harbord St),7536,01/07/2022 14:51,Palmerston Ave / Dundas St W,2377,Annual Member
14824714,786,7150,01/07/2022 14:45,Dufferin St / Sylvan Av (Dufferin Grove Park),7179,01/07/2022 14:58,Bloor GO / UP Station (West Toronto Railpath),5877,Annual Member
14824715,1005,7627,01/07/2022 14:46,Shaw St / Essex St - SMART,7494,01/07/2022 15:02,Davenport Rd / McAlpine St - SMART,3685,Annual Member
14824716,1170,7072,01/07/2022 14:46,Fleet St / Bathurst St,7323,01/07/2022 15:05,457 King St. W. at Spadina,1957,Casual Member
14824717,1494,7565,01/07/2022 14:46,St Clair Ave W / Gunns Rd,7411,01/07/2022 15:11,Little Norway Park,2137,Annual Member
14824718,611,7113,01/07/2022 14:48,Parliament St / Aberdeen Ave,7034,01/07/2022 14:59,Church St / Bloor St E,5922,Annual Member
14824719,245,7113,01/07/2022 14:48,Parliament St / Aberdeen Ave,7042,01/07/2022 14:53,Sherbourne St / Wellesley St E,5726,Annual Member
14824720,809,7138,01/07/2022 14:49,Davenport Rd / Christie St,7252,01/07/2022 15:02,Robert St / Bloor St W - SMART,2082,Annual Member
14824721,461,7000,01/07/2022 14:49,Fort York  Blvd / Capreol Ct,7467,01/07/2022 14:57,Lower Simcoe St / Bremner Blvd,3274,Annual Member
14824722,653,7000,01/07/2022 14:49,Fort York  Blvd / Capreol Ct,7070,01/07/2022 15:00,25 York St – Union Station South,1801,Annual Member
14824723,525,7027,01/07/2022 14:50,Beverley  St / Dundas St W,7543,01/07/2022 14:58,Nassau St / Bellevue Ave,2603,Annual Member
14824724,1045,7338,01/07/2022 14:50,Logan Ave / Bain Ave,7121,01/07/2022 15:07,Jarvis St / Dundas St E,6066,Annual Member
14824725,108,7079,01/07/2022 14:51,McGill St / Church St,7270,01/07/2022 14:52,Church St / Dundas St E - SMART,4315,Annual Member
14824726,819,7163,01/07/2022 14:51,Yonge St / Wood St,7273,01/07/2022 15:05,Bay St / Charles St - SMART,6659,Casual Member
14824727,847,7071,01/07/2022 14:51,161 Bleecker St (South of Wellesley),7006,01/07/2022 15:06,Bay St / College St (East Side),1021,Annual Member
14824728,319,7443,01/07/2022 14:52,Dundas St E / George St,7038,01/07/2022 14:57,Dundas St W / Yonge St,5561,Annual Member
14824729,151,7281,01/07/2022 14:52,Charles St W / Balmuto St - SMART,7548,01/07/2022 14:55,St Joseph St / Bay St - SMART,6020,Annual Member
14824730,2556,7163,01/07/2022 14:53,Yonge St / Wood St,7324,01/07/2022 15:35,King St W / Charlotte St (West Side),6735,Casual Member
14824731,197,7077,01/07/2022 14:53,College Park South,7163,01/07/2022 14:56,Yonge St / Wood St,4469,Casual Member
14824732,641,7491,01/07/2022 14:53,D'Arcy St / Spadina Ave - SMART,7017,01/07/2022 15:04,Widmer St / Adelaide St W,5195,Annual Member
14824733,803,7665,01/07/2022 14:54,Sunnybrook Health Centre - S Wing,7380,01/07/2022 15:07,Erskine Ave / Yonge St SMART,3929,Annual Member
14824734,556,7047,01/07/2022 14:55,University Ave / Gerrard St W (East Side),7432,01/07/2022 15:04,Frederick St / King St E,5464,Annual Member
14824735,260,7388,01/07/2022 14:55,Broadview Ave / Danforth Ave,7350,01/07/2022 14:59,Broadview Ave / Westwood Ave,6269,Casual Member
14824736,272,7549,01/07/2022 14:55,439 Sherbourne St,7508,01/07/2022 14:59,Berkeley St / Dundas St E - SMART,5509,Annual Member
14824739,70,7270,01/07/2022 14:55,Church St / Dundas St E - SMART,7028,01/07/2022 14:57,Gould St / Mutual St,4315,Annual Member
14824740,205,7014,01/07/2022 14:55,Sherbourne St / Carlton St (Allan Gardens),7167,01/07/2022 14:59,Queen St E / George St (Moss Park),59,Annual Member
14824742,602,7012,01/07/2022 14:56,Elizabeth St / Edward St (Bus Terminal),7070,01/07/2022 15:06,25 York St – Union Station South,5921,Casual Member
14824745,694,7163,01/07/2022 14:56,Yonge St / Wood St,7117,01/07/2022 15:08,640 Bloor Street E,6751,Casual Member
14824746,1521,7034,01/07/2022 14:57,Church St / Bloor St E,7034,01/07/2022 15:22,Church St / Bloor St E,6742,Casual Member
14824747,1264,7404,01/07/2022 14:57,Roehampton Ave / Mount Pleasant Rd,7348,01/07/2022 15:18,Pape Ave / Gamble Ave,1878,Casual Member
14824748,1498,7034,01/07/2022 14:57,Church St / Bloor St E,7034,01/07/2022 15:22,Church St / Bloor St E,4168,Casual Member
14824749,770,7192,01/07/2022 14:57,Harbord St / Clinton St,7001,01/07/2022 15:10,Wellesley Station Green P,3316,Annual Member
14824750,962,7189,01/07/2022 14:57,Augusta Ave / Denison Sq,7184,01/07/2022 15:13,Ossington Ave / College St,6541,Casual Member
14824753,208,7090,01/07/2022 14:58,Danforth Ave / Lamb Ave,7088,01/07/2022 15:02,Danforth Ave / Coxwell Ave,5914,Annual Member
14824754,515,7078,01/07/2022 14:58,College St / Major St,7192,01/07/2022 15:07,Harbord St / Clinton St,5527,Annual Member
14824755,834,7391,01/07/2022 14:59,Yonge St / Dundas Sq,7268,01/07/2022 15:12,111 Bond St (North of Dundas St E)  - SMART,1727,Casual Member
14824756,1130,7049,01/07/2022 14:59,Queen St W / Portland St,7208,01/07/2022 15:18,80 Clinton St (North of College),6844,Annual Member
